
#-----------------------------------------------------------------------------
# Date d'extraction : 09/05/2025
#-----------------------------------------------------------------------------
# Producteur : MF-DCSC
# Experience : TRACC-2023
# Modele     : MEAN de l’ensemble EXPLORE2  / ADAMONT / RCP8.5
# Historique : 1976-2005
#-----------------------------------------------------------------------------
# Indices : 
#    RRq99 : Valeur du 99e centile des précipitations quotidiennes
#     Moyenne temporelle
#     Valeur absolue
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;RWL;RRq99;
#-----------------------------------------------------------------------------                     

Point;Latitude;Longitude;RWL;Value
16020;49.4106;-4.6665;REF;nan
16163;49.4821;-4.6763;REF;nan
16306;49.5537;-4.6862;REF;nan
16449;49.6253;-4.696;REF;nan
16592;49.6968;-4.7059;REF;nan
16735;49.7684;-4.7158;REF;nan
16878;49.8399;-4.7258;REF;nan
17021;49.9115;-4.7358;REF;nan
17164;49.983;-4.7458;REF;nan
17307;50.0545;-4.7558;REF;nan
17450;50.126;-4.7659;REF;nan
17593;50.1976;-4.776;REF;nan
17736;50.2691;-4.7861;REF;nan
17879;50.3406;-4.7963;REF;nan
18022;50.412;-4.8064;REF;nan
18165;50.4835;-4.8167;REF;nan
18308;50.555;-4.8269;REF;nan
18451;50.6265;-4.8372;REF;nan
18594;50.6979;-4.8475;REF;nan
18737;50.7694;-4.8578;REF;nan
18880;50.8408;-4.8681;REF;nan
19023;50.9122;-4.8785;REF;nan
5;41.3896;-3.6223;REF;nan
148;41.4611;-3.6295;REF;nan
291;41.5327;-3.6367;REF;nan
434;41.6042;-3.644;REF;nan
577;41.6758;-3.6513;REF;nan
720;41.7473;-3.6585;REF;nan
863;41.8189;-3.6659;REF;nan
1006;41.8904;-3.6732;REF;nan
1149;41.962;-3.6805;REF;nan
1292;42.0336;-3.6879;REF;nan
1435;42.1052;-3.6953;REF;nan
1578;42.1768;-3.7027;REF;nan
1721;42.2484;-3.7101;REF;nan
1864;42.32;-3.7175;REF;nan
2007;42.3916;-3.725;REF;nan
2150;42.4632;-3.7325;REF;nan
2293;42.5348;-3.74;REF;nan
2436;42.6064;-3.7475;REF;nan
2579;42.678;-3.755;REF;nan
2722;42.7497;-3.7626;REF;nan
2865;42.8213;-3.7701;REF;nan
3008;42.8929;-3.7777;REF;nan
3151;42.9646;-3.7853;REF;nan
3294;43.0362;-3.7929;REF;nan
3437;43.1079;-3.8006;REF;nan
3580;43.1795;-3.8082;REF;nan
3723;43.2512;-3.8159;REF;nan
3866;43.3229;-3.8236;REF;nan
4009;43.3945;-3.8313;REF;nan
4152;43.4662;-3.8391;REF;nan
4295;43.5379;-3.8468;REF;nan
4438;43.6095;-3.8546;REF;nan
4581;43.6812;-3.8624;REF;nan
4724;43.7529;-3.8702;REF;nan
4867;43.8246;-3.8781;REF;nan
5010;43.8963;-3.8859;REF;nan
5153;43.968;-3.8938;REF;nan
5296;44.0397;-3.9017;REF;nan
5439;44.1114;-3.9096;REF;nan
5582;44.1831;-3.9176;REF;nan
5725;44.2548;-3.9255;REF;nan
5868;44.3265;-3.9335;REF;nan
6011;44.3982;-3.9415;REF;nan
6154;44.4699;-3.9495;REF;nan
6297;44.5416;-3.9575;REF;nan
6440;44.6134;-3.9656;REF;nan
6583;44.6851;-3.9737;REF;nan
6726;44.7568;-3.9818;REF;nan
6869;44.8285;-3.9899;REF;nan
7012;44.9002;-3.998;REF;nan
7155;44.972;-4.0062;REF;nan
7298;45.0437;-4.0144;REF;nan
7441;45.1154;-4.0226;REF;nan
7584;45.1871;-4.0308;REF;nan
7727;45.2589;-4.0391;REF;nan
7870;45.3306;-4.0473;REF;nan
8013;45.4023;-4.0556;REF;nan
8156;45.4741;-4.0639;REF;nan
8299;45.5458;-4.0723;REF;nan
8442;45.6175;-4.0806;REF;nan
8585;45.6893;-4.089;REF;nan
8728;45.761;-4.0974;REF;nan
8871;45.8327;-4.1058;REF;nan
9014;45.9045;-4.1142;REF;nan
9157;45.9762;-4.1227;REF;nan
9300;46.0479;-4.1312;REF;nan
9443;46.1197;-4.1397;REF;nan
9586;46.1914;-4.1482;REF;nan
9729;46.2631;-4.1568;REF;nan
9872;46.3348;-4.1654;REF;nan
10015;46.4066;-4.174;REF;nan
10158;46.4783;-4.1826;REF;nan
10301;46.55;-4.1912;REF;nan
10444;46.6218;-4.1999;REF;nan
10587;46.6935;-4.2086;REF;nan
10730;46.7652;-4.2173;REF;nan
10873;46.8369;-4.226;REF;nan
11016;46.9086;-4.2348;REF;nan
11159;46.9804;-4.2436;REF;nan
11302;47.0521;-4.2524;REF;nan
11445;47.1238;-4.2612;REF;nan
11588;47.1955;-4.2701;REF;nan
11731;47.2672;-4.2789;REF;nan
11874;47.3389;-4.2878;REF;nan
12017;47.4106;-4.2968;REF;nan
12160;47.4823;-4.3057;REF;nan
12303;47.554;-4.3147;REF;nan
12446;47.6257;-4.3237;REF;nan
12589;47.6974;-4.3327;REF;nan
12732;47.7691;-4.3418;REF;19.31
12875;47.8408;-4.3508;REF;19.38
13018;47.9125;-4.3599;REF;19.12
13161;47.9842;-4.369;REF;27.01
13304;48.0558;-4.3782;REF;19.63
13447;48.1275;-4.3874;REF;19.39
13590;48.1992;-4.3965;REF;19.39
13733;48.2709;-4.4058;REF;19.69
13876;48.3425;-4.415;REF;19.52
14019;48.4142;-4.4243;REF;24.64
14162;48.4858;-4.4336;REF;24.87
14305;48.5575;-4.4429;REF;21.71
14448;48.6291;-4.4522;REF;21.47
14591;48.7008;-4.4616;REF;nan
14734;48.7724;-4.471;REF;nan
14877;48.844;-4.4804;REF;nan
15020;48.9157;-4.4899;REF;nan
15163;48.9873;-4.4994;REF;nan
15306;49.0589;-4.5089;REF;nan
15449;49.1305;-4.5184;REF;nan
15592;49.2021;-4.528;REF;nan
15735;49.2737;-4.5375;REF;nan
15878;49.3453;-4.5471;REF;nan
16021;49.4169;-4.5568;REF;nan
16164;49.4885;-4.5664;REF;nan
16307;49.5601;-4.5761;REF;nan
16450;49.6316;-4.5859;REF;nan
16593;49.7032;-4.5956;REF;nan
16736;49.7748;-4.6054;REF;nan
16879;49.8463;-4.6152;REF;nan
17022;49.9179;-4.625;REF;nan
17165;49.9894;-4.6348;REF;nan
17308;50.0609;-4.6447;REF;nan
17451;50.1325;-4.6546;REF;nan
17594;50.204;-4.6646;REF;nan
17737;50.2755;-4.6745;REF;nan
17880;50.347;-4.6845;REF;nan
18023;50.4185;-4.6946;REF;nan
18166;50.49;-4.7046;REF;nan
18309;50.5615;-4.7147;REF;nan
18452;50.633;-4.7248;REF;nan
18595;50.7044;-4.7349;REF;nan
18738;50.7759;-4.7451;REF;nan
18881;50.8473;-4.7553;REF;nan
19024;50.9188;-4.7655;REF;nan
6;41.395;-3.5273;REF;nan
149;41.4665;-3.5344;REF;nan
292;41.5381;-3.5415;REF;nan
435;41.6096;-3.5486;REF;nan
578;41.6812;-3.5558;REF;nan
721;41.7527;-3.563;REF;nan
864;41.8243;-3.5702;REF;nan
1007;41.8959;-3.5774;REF;nan
1150;41.9675;-3.5846;REF;nan
1293;42.039;-3.5919;REF;nan
1436;42.1106;-3.5991;REF;nan
1579;42.1822;-3.6064;REF;nan
1722;42.2538;-3.6137;REF;nan
1865;42.3254;-3.6211;REF;nan
2008;42.397;-3.6284;REF;nan
2151;42.4687;-3.6357;REF;nan
2294;42.5403;-3.6431;REF;nan
2437;42.6119;-3.6505;REF;nan
2580;42.6835;-3.6579;REF;nan
2723;42.7552;-3.6654;REF;nan
2866;42.8268;-3.6728;REF;nan
3009;42.8985;-3.6803;REF;nan
3152;42.9701;-3.6878;REF;nan
3295;43.0418;-3.6953;REF;nan
3438;43.1134;-3.7028;REF;nan
3581;43.1851;-3.7103;REF;nan
3724;43.2568;-3.7179;REF;nan
3867;43.3284;-3.7255;REF;nan
4010;43.4001;-3.7331;REF;nan
4153;43.4718;-3.7407;REF;nan
4296;43.5435;-3.7483;REF;nan
4439;43.6152;-3.756;REF;nan
4582;43.6869;-3.7636;REF;nan
4725;43.7585;-3.7713;REF;nan
4868;43.8302;-3.779;REF;nan
5011;43.9019;-3.7868;REF;nan
5154;43.9736;-3.7945;REF;nan
5297;44.0453;-3.8023;REF;nan
5440;44.1171;-3.8101;REF;nan
5583;44.1888;-3.8179;REF;nan
5726;44.2605;-3.8257;REF;nan
5869;44.3322;-3.8336;REF;nan
6012;44.4039;-3.8415;REF;nan
6155;44.4756;-3.8493;REF;nan
6298;44.5473;-3.8573;REF;nan
6441;44.6191;-3.8652;REF;nan
6584;44.6908;-3.8731;REF;nan
6727;44.7625;-3.8811;REF;nan
6870;44.8343;-3.8891;REF;nan
7013;44.906;-3.8971;REF;nan
7156;44.9777;-3.9051;REF;nan
7299;45.0494;-3.9132;REF;nan
7442;45.1212;-3.9213;REF;nan
7585;45.1929;-3.9294;REF;nan
7728;45.2647;-3.9375;REF;nan
7871;45.3364;-3.9456;REF;nan
8014;45.4081;-3.9538;REF;nan
8157;45.4799;-3.962;REF;nan
8300;45.5516;-3.9702;REF;nan
8443;45.6233;-3.9784;REF;nan
8586;45.6951;-3.9866;REF;nan
8729;45.7668;-3.9949;REF;nan
8872;45.8386;-4.0032;REF;nan
9015;45.9103;-4.0115;REF;nan
9158;45.982;-4.0198;REF;nan
9301;46.0538;-4.0282;REF;nan
9444;46.1255;-4.0365;REF;nan
9587;46.1973;-4.0449;REF;nan
9730;46.269;-4.0534;REF;nan
9873;46.3407;-4.0618;REF;nan
10016;46.4125;-4.0703;REF;nan
10159;46.4842;-4.0787;REF;nan
10302;46.556;-4.0873;REF;nan
10445;46.6277;-4.0958;REF;nan
10588;46.6994;-4.1043;REF;nan
10731;46.7711;-4.1129;REF;nan
10874;46.8429;-4.1215;REF;nan
11017;46.9146;-4.1301;REF;nan
11160;46.9863;-4.1388;REF;nan
11303;47.0581;-4.1474;REF;nan
11446;47.1298;-4.1561;REF;nan
11589;47.2015;-4.1648;REF;nan
11732;47.2732;-4.1736;REF;nan
11875;47.3449;-4.1823;REF;nan
12018;47.4166;-4.1911;REF;nan
12161;47.4884;-4.1999;REF;nan
12304;47.5601;-4.2088;REF;nan
12447;47.6318;-4.2176;REF;nan
12590;47.7035;-4.2265;REF;nan
12733;47.7752;-4.2354;REF;23.95
12876;47.8469;-4.2443;REF;24.17
13019;47.9186;-4.2533;REF;26.51
13162;47.9903;-4.2623;REF;27.53
13305;48.0619;-4.2713;REF;26.89
13448;48.1336;-4.2803;REF;19.53
13591;48.2053;-4.2893;REF;20.03
13734;48.277;-4.2984;REF;19.84
13877;48.3486;-4.3075;REF;19.62
14020;48.4203;-4.3166;REF;24.17
14163;48.492;-4.3258;REF;24.93
14306;48.5636;-4.335;REF;21.68
14449;48.6353;-4.3442;REF;21.36
14592;48.7069;-4.3534;REF;nan
14735;48.7786;-4.3626;REF;nan
14878;48.8502;-4.3719;REF;nan
15021;48.9219;-4.3812;REF;nan
15164;48.9935;-4.3905;REF;nan
15307;49.0651;-4.3999;REF;nan
15450;49.1367;-4.4093;REF;nan
15593;49.2084;-4.4187;REF;nan
15736;49.28;-4.4281;REF;nan
15879;49.3516;-4.4376;REF;nan
16022;49.4232;-4.447;REF;nan
16165;49.4948;-4.4566;REF;nan
16308;49.5663;-4.4661;REF;nan
16451;49.6379;-4.4757;REF;nan
16594;49.7095;-4.4852;REF;nan
16737;49.7811;-4.4949;REF;nan
16880;49.8526;-4.5045;REF;nan
17023;49.9242;-4.5142;REF;nan
17166;49.9957;-4.5239;REF;nan
17309;50.0673;-4.5336;REF;nan
17452;50.1388;-4.5434;REF;nan
17595;50.2103;-4.5531;REF;nan
17738;50.2818;-4.5629;REF;nan
17881;50.3534;-4.5728;REF;nan
18024;50.4249;-4.5827;REF;nan
18167;50.4964;-4.5925;REF;nan
18310;50.5679;-4.6025;REF;nan
18453;50.6393;-4.6124;REF;nan
18596;50.7108;-4.6224;REF;nan
18739;50.7823;-4.6324;REF;nan
18882;50.8537;-4.6424;REF;nan
19025;50.9252;-4.6525;REF;nan
7;41.4003;-3.4323;REF;nan
150;41.4718;-3.4393;REF;nan
293;41.5434;-3.4463;REF;nan
436;41.615;-3.4533;REF;nan
579;41.6865;-3.4603;REF;nan
722;41.7581;-3.4674;REF;nan
865;41.8297;-3.4745;REF;nan
1008;41.9012;-3.4816;REF;nan
1151;41.9728;-3.4887;REF;nan
1294;42.0444;-3.4958;REF;nan
1437;42.116;-3.503;REF;nan
1580;42.1876;-3.5102;REF;nan
1723;42.2592;-3.5173;REF;nan
1866;42.3308;-3.5245;REF;nan
2009;42.4025;-3.5318;REF;nan
2152;42.4741;-3.539;REF;nan
2295;42.5457;-3.5463;REF;nan
2438;42.6173;-3.5535;REF;nan
2581;42.689;-3.5608;REF;nan
2724;42.7606;-3.5681;REF;nan
2867;42.8323;-3.5755;REF;nan
3010;42.9039;-3.5828;REF;nan
3153;42.9756;-3.5902;REF;nan
3296;43.0472;-3.5976;REF;nan
3439;43.1189;-3.605;REF;nan
3582;43.1906;-3.6124;REF;nan
3725;43.2623;-3.6198;REF;nan
3868;43.3339;-3.6273;REF;nan
4011;43.4056;-3.6347;REF;nan
4154;43.4773;-3.6422;REF;nan
4297;43.549;-3.6498;REF;nan
4440;43.6207;-3.6573;REF;nan
4583;43.6924;-3.6648;REF;nan
4726;43.7641;-3.6724;REF;nan
4869;43.8358;-3.68;REF;nan
5012;43.9075;-3.6876;REF;nan
5155;43.9792;-3.6952;REF;nan
5298;44.0509;-3.7029;REF;nan
5441;44.1226;-3.7105;REF;nan
5584;44.1943;-3.7182;REF;nan
5727;44.2661;-3.7259;REF;nan
5870;44.3378;-3.7337;REF;nan
6013;44.4095;-3.7414;REF;nan
6156;44.4812;-3.7492;REF;nan
6299;44.553;-3.7569;REF;nan
6442;44.6247;-3.7647;REF;nan
6585;44.6964;-3.7726;REF;nan
6728;44.7682;-3.7804;REF;nan
6871;44.8399;-3.7883;REF;nan
7014;44.9116;-3.7962;REF;nan
7157;44.9834;-3.8041;REF;nan
7300;45.0551;-3.812;REF;nan
7443;45.1269;-3.8199;REF;nan
7586;45.1986;-3.8279;REF;nan
7729;45.2703;-3.8359;REF;nan
7872;45.3421;-3.8439;REF;nan
8015;45.4138;-3.8519;REF;nan
8158;45.4856;-3.86;REF;nan
8301;45.5573;-3.868;REF;nan
8444;45.6291;-3.8761;REF;nan
8587;45.7008;-3.8842;REF;nan
8730;45.7726;-3.8924;REF;nan
8873;45.8443;-3.9005;REF;nan
9016;45.9161;-3.9087;REF;nan
9159;45.9878;-3.9169;REF;nan
9302;46.0596;-3.9251;REF;nan
9445;46.1313;-3.9334;REF;nan
9588;46.2031;-3.9416;REF;nan
9731;46.2748;-3.9499;REF;nan
9874;46.3465;-3.9582;REF;nan
10017;46.4183;-3.9665;REF;nan
10160;46.49;-3.9749;REF;nan
10303;46.5618;-3.9833;REF;nan
10446;46.6335;-3.9916;REF;nan
10589;46.7053;-4.0001;REF;nan
10732;46.777;-4.0085;REF;nan
10875;46.8487;-4.017;REF;nan
11018;46.9205;-4.0254;REF;nan
11161;46.9922;-4.0339;REF;nan
11304;47.0639;-4.0425;REF;nan
11447;47.1357;-4.051;REF;nan
11590;47.2074;-4.0596;REF;nan
11733;47.2791;-4.0682;REF;nan
11876;47.3508;-4.0768;REF;nan
12019;47.4226;-4.0855;REF;nan
12162;47.4943;-4.0941;REF;nan
12305;47.566;-4.1028;REF;nan
12448;47.6377;-4.1115;REF;nan
12591;47.7094;-4.1203;REF;nan
12734;47.7811;-4.129;REF;24.31
12877;47.8528;-4.1378;REF;24.38
13020;47.9245;-4.1466;REF;24.78
13163;47.9962;-4.1555;REF;27.19
13306;48.0679;-4.1643;REF;27.56
13449;48.1396;-4.1732;REF;24.31
13592;48.2113;-4.1821;REF;24.63
13735;48.283;-4.191;REF;24.43
13878;48.3547;-4.2;REF;24.08
14021;48.4263;-4.209;REF;24.56
14164;48.498;-4.218;REF;24.22
14307;48.5697;-4.227;REF;21.86
14450;48.6413;-4.236;REF;21.41
14593;48.713;-4.2451;REF;nan
14736;48.7847;-4.2542;REF;nan
14879;48.8563;-4.2633;REF;nan
15022;48.9279;-4.2725;REF;nan
15165;48.9996;-4.2817;REF;nan
15308;49.0712;-4.2909;REF;nan
15451;49.1428;-4.3001;REF;nan
15594;49.2145;-4.3094;REF;nan
15737;49.2861;-4.3186;REF;nan
15880;49.3577;-4.3279;REF;nan
16023;49.4293;-4.3373;REF;nan
16166;49.5009;-4.3466;REF;nan
16309;49.5725;-4.356;REF;nan
16452;49.6441;-4.3654;REF;nan
16595;49.7157;-4.3749;REF;nan
16738;49.7872;-4.3843;REF;nan
16881;49.8588;-4.3938;REF;nan
17024;49.9304;-4.4033;REF;nan
17167;50.0019;-4.4129;REF;nan
17310;50.0735;-4.4224;REF;nan
17453;50.145;-4.432;REF;nan
17596;50.2166;-4.4417;REF;nan
17739;50.2881;-4.4513;REF;nan
17882;50.3596;-4.461;REF;nan
18025;50.4311;-4.4707;REF;nan
18168;50.5026;-4.4804;REF;nan
18311;50.5741;-4.4902;REF;nan
18454;50.6456;-4.5;REF;nan
18597;50.7171;-4.5098;REF;nan
18740;50.7886;-4.5197;REF;nan
18883;50.86;-4.5295;REF;nan
19026;50.9315;-4.5394;REF;nan
8;41.4055;-3.3372;REF;nan
151;41.4771;-3.3441;REF;nan
294;41.5486;-3.351;REF;nan
437;41.6202;-3.3579;REF;nan
580;41.6918;-3.3649;REF;nan
723;41.7633;-3.3718;REF;nan
866;41.8349;-3.3788;REF;nan
1009;41.9065;-3.3858;REF;nan
1152;41.9781;-3.3928;REF;nan
1295;42.0497;-3.3998;REF;nan
1438;42.1213;-3.4068;REF;nan
1581;42.1929;-3.4139;REF;nan
1724;42.2645;-3.4209;REF;nan
1867;42.3361;-3.428;REF;nan
2010;42.4078;-3.4351;REF;nan
2153;42.4794;-3.4422;REF;nan
2296;42.551;-3.4494;REF;nan
2439;42.6227;-3.4565;REF;nan
2582;42.6943;-3.4637;REF;nan
2725;42.766;-3.4709;REF;nan
2868;42.8376;-3.4781;REF;nan
3011;42.9093;-3.4853;REF;nan
3154;42.981;-3.4926;REF;nan
3297;43.0526;-3.4998;REF;nan
3440;43.1243;-3.5071;REF;nan
3583;43.196;-3.5144;REF;nan
3726;43.2677;-3.5217;REF;nan
3869;43.3393;-3.5291;REF;nan
4012;43.411;-3.5364;REF;nan
4155;43.4827;-3.5438;REF;nan
4298;43.5544;-3.5512;REF;nan
4441;43.6261;-3.5586;REF;nan
4584;43.6978;-3.566;REF;nan
4727;43.7695;-3.5735;REF;nan
4870;43.8412;-3.5809;REF;nan
5013;43.913;-3.5884;REF;nan
5156;43.9847;-3.5959;REF;nan
5299;44.0564;-3.6034;REF;nan
5442;44.1281;-3.611;REF;nan
5585;44.1998;-3.6185;REF;nan
5728;44.2716;-3.6261;REF;nan
5871;44.3433;-3.6337;REF;nan
6014;44.415;-3.6413;REF;nan
6157;44.4868;-3.649;REF;nan
6300;44.5585;-3.6566;REF;nan
6443;44.6302;-3.6643;REF;nan
6586;44.702;-3.672;REF;nan
6729;44.7737;-3.6797;REF;nan
6872;44.8455;-3.6874;REF;nan
7015;44.9172;-3.6952;REF;nan
7158;44.989;-3.703;REF;nan
7301;45.0607;-3.7108;REF;nan
7444;45.1324;-3.7186;REF;nan
7587;45.2042;-3.7264;REF;nan
7730;45.2759;-3.7343;REF;nan
7873;45.3477;-3.7422;REF;nan
8016;45.4195;-3.75;REF;nan
8159;45.4912;-3.758;REF;nan
8302;45.563;-3.7659;REF;nan
8445;45.6347;-3.7739;REF;nan
8588;45.7065;-3.7818;REF;nan
8731;45.7782;-3.7898;REF;nan
8874;45.85;-3.7979;REF;nan
9017;45.9217;-3.8059;REF;nan
9160;45.9935;-3.814;REF;nan
9303;46.0652;-3.822;REF;nan
9446;46.137;-3.8302;REF;nan
9589;46.2088;-3.8383;REF;nan
9732;46.2805;-3.8464;REF;nan
9875;46.3523;-3.8546;REF;nan
10018;46.424;-3.8628;REF;nan
10161;46.4958;-3.871;REF;nan
10304;46.5675;-3.8792;REF;nan
10447;46.6393;-3.8875;REF;nan
10590;46.711;-3.8958;REF;nan
10733;46.7828;-3.9041;REF;nan
10876;46.8545;-3.9124;REF;nan
11019;46.9262;-3.9207;REF;nan
11162;46.998;-3.9291;REF;nan
11305;47.0697;-3.9375;REF;nan
11448;47.1415;-3.9459;REF;nan
11591;47.2132;-3.9543;REF;nan
11734;47.2849;-3.9628;REF;nan
11877;47.3567;-3.9713;REF;nan
12020;47.4284;-3.9798;REF;nan
12163;47.5001;-3.9883;REF;nan
12306;47.5718;-3.9968;REF;nan
12449;47.6436;-4.0054;REF;nan
12592;47.7153;-4.014;REF;nan
12735;47.787;-4.0226;REF;nan
12878;47.8587;-4.0313;REF;24.82
13021;47.9304;-4.0399;REF;25.15
13164;48.0021;-4.0486;REF;27.05
13307;48.0738;-4.0573;REF;27.59
13450;48.1455;-4.0661;REF;29.15
13593;48.2172;-4.0748;REF;24.09
13736;48.2889;-4.0836;REF;27.1
13879;48.3606;-4.0924;REF;27.61
14022;48.4323;-4.1012;REF;24.65
14165;48.504;-4.1101;REF;24.28
14308;48.5756;-4.119;REF;21.73
14451;48.6473;-4.1279;REF;21.44
14594;48.719;-4.1368;REF;21.0
14737;48.7906;-4.1458;REF;nan
14880;48.8623;-4.1548;REF;nan
15023;48.9339;-4.1638;REF;nan
15166;49.0056;-4.1728;REF;nan
15309;49.0772;-4.1818;REF;nan
15452;49.1489;-4.1909;REF;nan
15595;49.2205;-4.2;REF;nan
15738;49.2921;-4.2091;REF;nan
15881;49.3637;-4.2183;REF;nan
16024;49.4354;-4.2275;REF;nan
16167;49.507;-4.2367;REF;nan
16310;49.5786;-4.2459;REF;nan
16453;49.6502;-4.2552;REF;nan
16596;49.7217;-4.2645;REF;nan
16739;49.7933;-4.2738;REF;nan
16882;49.8649;-4.2831;REF;nan
17025;49.9365;-4.2925;REF;nan
17168;50.008;-4.3019;REF;nan
17311;50.0796;-4.3113;REF;nan
17454;50.1512;-4.3207;REF;nan
17597;50.2227;-4.3302;REF;nan
17740;50.2942;-4.3397;REF;nan
17883;50.3658;-4.3492;REF;nan
18026;50.4373;-4.3587;REF;nan
18169;50.5088;-4.3683;REF;nan
18312;50.5803;-4.3779;REF;nan
18455;50.6518;-4.3876;REF;nan
18598;50.7233;-4.3972;REF;nan
18741;50.7948;-4.4069;REF;nan
18884;50.8663;-4.4166;REF;nan
19027;50.9377;-4.4264;REF;nan
9;41.4107;-3.2422;REF;nan
152;41.4822;-3.249;REF;nan
295;41.5538;-3.2558;REF;nan
438;41.6253;-3.2626;REF;nan
581;41.6969;-3.2694;REF;nan
724;41.7685;-3.2762;REF;nan
867;41.8401;-3.2831;REF;nan
1010;41.9117;-3.2899;REF;nan
1153;41.9833;-3.2968;REF;nan
1296;42.0549;-3.3037;REF;nan
1439;42.1265;-3.3106;REF;nan
1582;42.1981;-3.3175;REF;nan
1725;42.2697;-3.3245;REF;nan
1868;42.3414;-3.3315;REF;nan
2011;42.413;-3.3385;REF;nan
2154;42.4846;-3.3455;REF;nan
2297;42.5563;-3.3525;REF;nan
2440;42.6279;-3.3595;REF;nan
2583;42.6996;-3.3666;REF;nan
2726;42.7712;-3.3736;REF;nan
2869;42.8429;-3.3807;REF;nan
3012;42.9146;-3.3878;REF;nan
3155;42.9862;-3.3949;REF;nan
3298;43.0579;-3.4021;REF;nan
3441;43.1296;-3.4093;REF;nan
3584;43.2013;-3.4164;REF;nan
3727;43.273;-3.4236;REF;nan
3870;43.3447;-3.4308;REF;nan
4013;43.4164;-3.4381;REF;nan
4156;43.4881;-3.4453;REF;nan
4299;43.5598;-3.4526;REF;nan
4442;43.6315;-3.4599;REF;nan
4585;43.7032;-3.4672;REF;nan
4728;43.7749;-3.4745;REF;nan
4871;43.8466;-3.4818;REF;nan
5014;43.9183;-3.4892;REF;nan
5157;43.99;-3.4966;REF;nan
5300;44.0618;-3.504;REF;nan
5443;44.1335;-3.5114;REF;nan
5586;44.2052;-3.5188;REF;nan
5729;44.277;-3.5263;REF;nan
5872;44.3487;-3.5337;REF;nan
6015;44.4204;-3.5412;REF;nan
6158;44.4922;-3.5487;REF;nan
6301;44.5639;-3.5563;REF;nan
6444;44.6357;-3.5638;REF;nan
6587;44.7074;-3.5714;REF;nan
6730;44.7792;-3.579;REF;nan
6873;44.8509;-3.5866;REF;nan
7016;44.9227;-3.5942;REF;nan
7159;44.9944;-3.6019;REF;nan
7302;45.0662;-3.6095;REF;nan
7445;45.1379;-3.6172;REF;nan
7588;45.2097;-3.6249;REF;nan
7731;45.2815;-3.6326;REF;nan
7874;45.3532;-3.6404;REF;nan
8017;45.425;-3.6481;REF;nan
8160;45.4967;-3.6559;REF;nan
8303;45.5685;-3.6637;REF;nan
8446;45.6403;-3.6716;REF;nan
8589;45.712;-3.6794;REF;nan
8732;45.7838;-3.6873;REF;nan
8875;45.8555;-3.6952;REF;nan
9018;45.9273;-3.7031;REF;nan
9161;45.9991;-3.711;REF;nan
9304;46.0708;-3.719;REF;nan
9447;46.1426;-3.7269;REF;nan
9590;46.2144;-3.7349;REF;nan
9733;46.2861;-3.7429;REF;nan
9876;46.3579;-3.751;REF;nan
10019;46.4296;-3.759;REF;nan
10162;46.5014;-3.7671;REF;nan
10305;46.5732;-3.7752;REF;nan
10448;46.6449;-3.7833;REF;nan
10591;46.7167;-3.7915;REF;nan
10734;46.7884;-3.7996;REF;nan
10877;46.8602;-3.8078;REF;nan
11020;46.9319;-3.816;REF;nan
11163;47.0037;-3.8242;REF;nan
11306;47.0754;-3.8325;REF;nan
11449;47.1472;-3.8408;REF;nan
11592;47.2189;-3.849;REF;nan
11735;47.2906;-3.8574;REF;nan
11878;47.3624;-3.8657;REF;nan
12021;47.4341;-3.8741;REF;nan
12164;47.5059;-3.8824;REF;nan
12307;47.5776;-3.8909;REF;nan
12450;47.6493;-3.8993;REF;nan
12593;47.721;-3.9077;REF;nan
12736;47.7928;-3.9162;REF;nan
12879;47.8645;-3.9247;REF;24.89
13022;47.9362;-3.9332;REF;27.29
13165;48.0079;-3.9418;REF;27.28
13308;48.0796;-3.9503;REF;29.13
13451;48.1513;-3.9589;REF;25.03
13594;48.223;-3.9675;REF;26.79
13737;48.2947;-3.9762;REF;26.95
13880;48.3664;-3.9848;REF;28.35
14023;48.4381;-3.9935;REF;25.16
14166;48.5098;-4.0022;REF;24.44
14309;48.5815;-4.011;REF;21.62
14452;48.6532;-4.0197;REF;21.24
14595;48.7248;-4.0285;REF;20.97
14738;48.7965;-4.0373;REF;nan
14881;48.8682;-4.0461;REF;nan
15024;48.9398;-4.055;REF;nan
15167;49.0115;-4.0639;REF;nan
15310;49.0831;-4.0728;REF;nan
15453;49.1548;-4.0817;REF;nan
15596;49.2264;-4.0907;REF;nan
15739;49.298;-4.0996;REF;nan
15882;49.3697;-4.1086;REF;nan
16025;49.4413;-4.1177;REF;nan
16168;49.5129;-4.1267;REF;nan
16311;49.5845;-4.1358;REF;nan
16454;49.6561;-4.1449;REF;nan
16597;49.7277;-4.154;REF;nan
16740;49.7993;-4.1632;REF;nan
16883;49.8709;-4.1724;REF;nan
17026;49.9425;-4.1816;REF;nan
17169;50.0141;-4.1908;REF;nan
17312;50.0856;-4.2001;REF;nan
17455;50.1572;-4.2093;REF;nan
17598;50.2287;-4.2187;REF;nan
17741;50.3003;-4.228;REF;nan
17884;50.3718;-4.2374;REF;nan
18027;50.4433;-4.2467;REF;nan
18170;50.5149;-4.2562;REF;nan
18313;50.5864;-4.2656;REF;nan
18456;50.6579;-4.2751;REF;nan
18599;50.7294;-4.2846;REF;nan
18742;50.8009;-4.2941;REF;nan
